date_key,date,division_key,division,population_2022_census,area_km2,population_density_per_km2,latitude,longitude,cases_raw_extracted,metric_a_raw_extracted,metric_b_raw_extracted,cases_modeled_daily,metric_b_modeled_daily,cases_modeled_cumulative,cases_daily_per_million,cases_cumulative_per_million,cases_rolling_7d,cases_rolling_7d_avg,vax_coverage_avg,vax_coverage_min,vax_coverage_max,vax_coverage_capped_100,coverage_gap_to_95_pct_points,coverage_status,risk_score_0_100,risk_band,risk_note,case_metric_interpretation,has_uploaded_case_row,has_uploaded_vax_row,zero_or_blank_case_extract_flag,early_cumulative_phase_flag,coverage_gt_100_flag,vax_duplicate_reading_flag,case_source_file,vax_source_files
20260413,2026-04-13,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,108.0,0.0,123.0,108.0,123.0,2415.0,5.306312020285441,118.6550326758272,817.0,136.16666666666666,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,d9d46c53-9bda-4466-8b9f-c144ca9ce3b6.pdf,No uploaded source row
20260414,2026-04-14,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,119.0,0.0,89.0,119.0,89.0,2534.0,5.846769726055254,124.5018024018825,784.0,130.66666666666666,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,ebfabb0a-4596-4c58-b26a-b80c830eecf2.pdf,No uploaded source row
20260415,2026-04-15,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,111.0,0.0,48.0,111.0,48.0,2645.0,5.453709576404481,129.95551197828695,622.0,103.66666666666669,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,78804b73-cf2a-4880-a9ae-2d7161e13114.pdf,No uploaded source row
20260416,2026-04-16,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,74.0,0.0,113.0,74.0,113.0,2719.0,3.635806384269654,133.59131836255662,580.0,96.66666666666669,130.0,130.0,130.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,False,501f51e4-f446-4044-ac5f-30644a9288f1.pdf,501f51e4-f446-4044-ac5f-30644a9288f1.pdf
20260417,2026-04-17,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,90.0,0.0,89.0,90.0,89.0,2809.0,4.421926683571201,138.01324504612782,670.0,95.71428571428572,113.0,113.0,113.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,False,009ad3ca-2655-4ab3-a779-2802ba9b860b.pdf,009ad3ca-2655-4ab3-a779-2802ba9b860b.pdf
20260418,2026-04-18,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,85.0,0.0,51.0,85.0,51.0,2894.0,4.176264090039467,142.1895091361673,666.0,95.14285714285714,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,60c598de-df11-4bdd-b151-f9e8a08c848d.pdf,No uploaded source row
20260419,2026-04-19,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,96.0,0.0,85.0,96.0,85.0,2990.0,4.716721795809281,146.90623093197655,683.0,97.57142857142856,110.0,110.0,110.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,False,355f0db2-d34b-4e7c-81e7-65cc6d34b5ef.pdf,355f0db2-d34b-4e7c-81e7-65cc6d34b5ef.pdf
20260420,2026-04-20,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,100.0,0.0,135.0,100.0,135.0,3090.0,4.913251870634667,151.81948280261125,675.0,96.42857142857144,107.0,107.0,107.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,False,df35201c-7d6d-4caa-b524-260a7b0f7479.pdf,df35201c-7d6d-4caa-b524-260a7b0f7479.pdf
20260421,2026-04-21,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,105.0,0.0,105.0,105.0,105.0,3195.0,5.1589144641664015,156.97839726677765,661.0,94.42857142857144,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,51b7b213-8277-4878-bdb4-838be5272105.pdf,No uploaded source row
20260422,2026-04-22,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,89.0,0.0,118.0,89.0,118.0,3284.0,4.372794164864854,161.3511914316425,639.0,91.28571428571428,93.0,83.0,103.0,93.0,2.0,Near target 90-94%,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,True,cc6e4c1b-50ae-44bd-9d41-238acb41ac99.pdf,cc6e4c1b-50ae-44bd-9d41-238acb41ac99.pdf
20260423,2026-04-23,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,93.0,0.0,82.0,93.0,82.0,3377.0,4.569324239690241,165.92051567133274,658.0,94.0,97.5,91.0,104.0,97.5,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,True,5f159ac3-55ec-470b-ad8a-40f3642e7957.pdf,5f159ac3-55ec-470b-ad8a-40f3642e7957.pdf
20260424,2026-04-24,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,111.0,0.0,120.0,111.0,120.0,3488.0,5.453709576404481,171.37422524773723,679.0,97.0,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,e66eb1d2-7472-4440-be96-c15bb880f15e.pdf,No uploaded source row
20260425,2026-04-25,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,3488.0,0.0,171.37422524773723,594.0,99.0,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,734b0559-5ba3-4bc8-9b95-b37d791acf92.pdf,No uploaded source row
20260426,2026-04-26,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,117.0,0.0,126.0,117.0,126.0,3605.0,5.748504688642561,177.12272993637978,615.0,102.5,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,1b00ae7a-c18d-4b22-8c21-c97268764ff6.pdf,No uploaded source row
20260427,2026-04-27,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,97.0,0.0,127.0,97.0,127.0,3702.0,4.765854314515628,181.8885842508954,612.0,102.0,102.0,100.0,104.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,True,abb6445f-bcf8-471e-af5f-fec567f3cf62.pdf,abb6445f-bcf8-471e-af5f-fec567f3cf62.pdf
20260428,2026-04-28,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,3702.0,0.0,181.8885842508954,507.0,101.4,102.0,100.0,104.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,True,True,dea6de3a-6418-47bb-becd-6c4f2cfaf879.pdf,dea6de3a-6418-47bb-becd-6c4f2cfaf879.pdf
20260429,2026-04-29,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,3702.0,0.0,181.8885842508954,418.0,104.5,102.0,100.0,104.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,True,True,996ee162-7b6c-49ad-ac52-48649efce18c.pdf,996ee162-7b6c-49ad-ac52-48649efce18c.pdf
20260430,2026-04-30,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,3702.0,0.0,181.8885842508954,325.0,108.33333333333331,100.0,99.0,101.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,True,True,0290733a-8726-4ce3-9971-c69d95994ef2.pdf,0290733a-8726-4ce3-9971-c69d95994ef2.pdf
20260501,2026-05-01,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,75.0,0.0,0.0,0.0,3702.0,0.0,181.8885842508954,214.0,71.33333333333333,101.5,100.0,103.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,True,20c2c9f8-5556-447d-9e44-da3ad89dabb3.pdf,20c2c9f8-5556-447d-9e44-da3ad89dabb3.pdf
20260502,2026-05-02,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,3702.0,0.0,181.8885842508954,214.0,71.33333333333333,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,8718ab9a-b8b0-4771-8171-1689be79acee.pdf,No uploaded source row
20260503,2026-05-03,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,78.0,0.0,66.0,78.0,66.0,3780.0,3.832336459095041,185.72092070999045,175.0,58.333333333333336,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,2d5f3eb0-70f1-4171-8e56-a83fc7804b3f.pdf,No uploaded source row
20260504,2026-05-04,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,3780.0,0.0,185.72092070999045,78.0,39.0,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,013ded18-6af2-4f6f-bbf3-aa0e639c0258.pdf,No uploaded source row
20260505,2026-05-05,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,82.0,0.0,66.0,82.0,66.0,3862.0,4.028866533920428,189.74978724391087,160.0,53.333333333333336,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,de88d227-13ed-4af4-a910-0d93fea0d297.pdf,No uploaded source row
20260506,2026-05-06,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,98.0,0.0,72.0,98.0,72.0,3960.0,4.814986833221975,194.56477407713285,258.0,64.5,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,9e852147-7950-4eab-847d-1235f9c0d617.pdf,No uploaded source row
20260507,2026-05-07,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,3960.0,0.0,194.56477407713285,258.0,64.5,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,b74eaa3f-69eb-467f-bd26-d54fa103d2bb.pdf,No uploaded source row
20260508,2026-05-08,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,72.0,0.0,69.0,72.0,69.0,4032.0,3.537541346856961,198.1023154239898,330.0,82.5,103.0,103.0,103.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,False,d7d30198-1c55-41fa-8c4f-33ec501d638b.pdf,d7d30198-1c55-41fa-8c4f-33ec501d638b.pdf
20260509,2026-05-09,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,59.0,0.0,41.0,59.0,41.0,4091.0,2.8988186036744543,201.00113402766425,389.0,77.8,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,eb0902c8-d064-45f7-914b-6d5963222198.pdf,No uploaded source row
20260510,2026-05-10,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,4091.0,0.0,201.00113402766425,311.0,77.75,103.5,102.0,105.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,True,True,758c39cc-643d-469e-9fd1-ce1adfd0bbad.pdf,758c39cc-643d-469e-9fd1-ce1adfd0bbad.pdf
20260511,2026-05-11,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,4091.0,0.0,201.00113402766425,311.0,77.75,103.5,102.0,105.0,100.0,0.0,Meets 95% target,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,True,True,8a09e9e6-374b-40e7-a112-80a5e11a552f.pdf,8a09e9e6-374b-40e7-a112-80a5e11a552f.pdf
20260404,2026-04-04,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,167.0,42.0,0.0,0.0,0.0,167.0,0.0,9.482733362118443,0.0,0.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,895771df-04d0-4aeb-9f8f-2014156b776b.pdf,No uploaded source row
20260405,2026-04-05,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,206.0,55.0,0.0,39.0,0.0,206.0,2.2145305456444278,11.697263907762872,0.0,0.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,9e2edce9-d7fc-48da-ae19-57a1a521c0e6.pdf,No uploaded source row
20260406,2026-04-06,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,319.0,90.0,0.0,113.0,0.0,319.0,6.4164602989184685,18.11372420668134,152.0,76.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,edadc3d0-4ae3-4d54-b095-23465dde3561.pdf,No uploaded source row
20260407,2026-04-07,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,379.0,130.0,0.0,60.0,0.0,379.0,3.4069700702221954,21.520694276903537,212.0,70.66666666666667,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,53d218b6-39dc-471a-9908-37597d752f20.pdf,No uploaded source row
20260408,2026-04-08,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,441.0,150.0,0.0,62.0,0.0,441.0,3.5205357392296026,25.04123001613314,274.0,68.5,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,ca075965-256b-43c8-9b12-aeb35e7ca044.pdf,No uploaded source row
20260409,2026-04-09,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,17.0,0.0,13.0,17.0,13.0,458.0,0.9653081865629554,26.006538202696092,291.0,58.2,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,851a956d-c2a6-45ce-9201-6905d467f634.pdf,No uploaded source row
20260410,2026-04-10,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,458.0,0.0,26.006538202696092,291.0,58.2,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,No uploaded row for this date/division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260411,2026-04-11,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,4.0,0.0,4.0,4.0,4.0,462.0,0.227131338014813,26.233669540710903,295.0,49.16666666666666,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,051959af-648c-400c-84ec-2cb2adc35348.pdf,No uploaded source row
20260412,2026-04-12,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,11.0,0.0,9.0,11.0,9.0,473.0,0.6246111795407359,26.85828072025164,267.0,44.5,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,ed553882-fdf7-4222-ad7d-4abb1093d2ec.pdf,No uploaded source row
20260413,2026-04-13,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,11.0,0.0,18.0,11.0,18.0,484.0,0.6246111795407359,27.482891899792374,165.0,27.5,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,d9d46c53-9bda-4466-8b9f-c144ca9ce3b6.pdf,No uploaded source row
20260414,2026-04-14,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,8.0,0.0,13.0,8.0,13.0,492.0,0.4542626760296261,27.937154575822007,113.0,18.83333333333333,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,ebfabb0a-4596-4c58-b26a-b80c830eecf2.pdf,No uploaded source row
20260415,2026-04-15,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,1.0,0.0,1.0,492.0,0.0,27.937154575822007,51.0,8.5,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,78804b73-cf2a-4880-a9ae-2d7161e13114.pdf,No uploaded source row
20260416,2026-04-16,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,8.0,0.0,4.0,8.0,4.0,500.0,0.4542626760296261,28.39141725185163,42.0,7.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,501f51e4-f446-4044-ac5f-30644a9288f1.pdf,No uploaded source row
20260417,2026-04-17,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,4.0,0.0,5.0,4.0,5.0,504.0,0.227131338014813,28.61854858986645,46.0,6.571428571428571,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,009ad3ca-2655-4ab3-a779-2802ba9b860b.pdf,No uploaded source row
20260418,2026-04-18,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,3.0,0.0,3.0,3.0,3.0,507.0,0.1703485035111098,28.78889709337756,45.0,6.428571428571429,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,60c598de-df11-4bdd-b151-f9e8a08c848d.pdf,No uploaded source row
20260419,2026-04-19,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,15.0,0.0,5.0,15.0,5.0,522.0,0.8517425175555489,29.640639610933103,49.0,7.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,355f0db2-d34b-4e7c-81e7-65cc6d34b5ef.pdf,No uploaded source row
20260420,2026-04-20,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,9.0,0.0,6.0,9.0,6.0,531.0,0.5110455105333294,30.151685121466432,47.0,6.714285714285714,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,df35201c-7d6d-4caa-b524-260a7b0f7479.pdf,No uploaded source row
20260421,2026-04-21,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,8.0,0.0,4.0,8.0,4.0,539.0,0.4542626760296261,30.60594779749606,47.0,6.714285714285714,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,51b7b213-8277-4878-bdb4-838be5272105.pdf,No uploaded source row
20260422,2026-04-22,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,9.0,0.0,6.0,9.0,6.0,548.0,0.5110455105333294,31.116993308029382,56.0,8.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,cc6e4c1b-50ae-44bd-9d41-238acb41ac99.pdf,No uploaded source row
20260423,2026-04-23,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,7.0,0.0,5.0,7.0,5.0,555.0,0.3974798415259228,31.51447314955531,55.0,7.857142857142857,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,5f159ac3-55ec-470b-ad8a-40f3642e7957.pdf,No uploaded source row
20260424,2026-04-24,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,3.0,0.0,9.0,3.0,9.0,558.0,0.1703485035111098,31.68482165306642,54.0,7.714285714285714,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,e66eb1d2-7472-4440-be96-c15bb880f15e.pdf,No uploaded source row
20260425,2026-04-25,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,558.0,0.0,31.68482165306642,51.0,8.5,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,734b0559-5ba3-4bc8-9b95-b37d791acf92.pdf,No uploaded source row
20260426,2026-04-26,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,8.0,0.0,11.0,8.0,11.0,566.0,0.4542626760296261,32.13908432909604,44.0,7.333333333333333,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,1b00ae7a-c18d-4b22-8c21-c97268764ff6.pdf,No uploaded source row
20260427,2026-04-27,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,13.0,0.0,10.0,13.0,10.0,579.0,0.7381768485481424,32.877261177644186,48.0,8.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,abb6445f-bcf8-471e-af5f-fec567f3cf62.pdf,No uploaded source row
20260428,2026-04-28,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,579.0,0.0,32.877261177644186,40.0,8.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,dea6de3a-6418-47bb-becd-6c4f2cfaf879.pdf,No uploaded source row
20260429,2026-04-29,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,579.0,0.0,32.877261177644186,31.0,7.75,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,996ee162-7b6c-49ad-ac52-48649efce18c.pdf,No uploaded source row
20260430,2026-04-30,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,579.0,0.0,32.877261177644186,24.0,8.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,0290733a-8726-4ce3-9971-c69d95994ef2.pdf,No uploaded source row
20260501,2026-05-01,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,13.0,0.0,0.0,0.0,579.0,0.0,32.877261177644186,21.0,7.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,20c2c9f8-5556-447d-9e44-da3ad89dabb3.pdf,No uploaded source row
20260502,2026-05-02,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,579.0,0.0,32.877261177644186,21.0,7.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,8718ab9a-b8b0-4771-8171-1689be79acee.pdf,No uploaded source row
20260503,2026-05-03,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,6.0,0.0,12.0,6.0,12.0,585.0,0.3406970070222196,33.21795818466641,19.0,6.333333333333333,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,2d5f3eb0-70f1-4171-8e56-a83fc7804b3f.pdf,No uploaded source row
20260504,2026-05-04,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,585.0,0.0,33.21795818466641,6.0,3.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,013ded18-6af2-4f6f-bbf3-aa0e639c0258.pdf,No uploaded source row
20260505,2026-05-05,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,5.0,0.0,6.0,5.0,6.0,590.0,0.2839141725185163,33.50187235718492,11.0,3.6666666666666665,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,de88d227-13ed-4af4-a910-0d93fea0d297.pdf,No uploaded source row
20260506,2026-05-06,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,4.0,0.0,1.0,4.0,1.0,594.0,0.227131338014813,33.729003695199744,15.0,3.75,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,9e852147-7950-4eab-847d-1235f9c0d617.pdf,No uploaded source row
